Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment
2886,Dragic And Company Turn Up The Heat On The Pacers,2015-16,http://global.nba.com/news/pacers-93-heat-101-game-recap/,Joe Beguiristain,None,None,None,0.0896099004573581,0.08960990045735812
2887,Warriors Ground the Hawks,2015-16,http://global.nba.com/news/warriors-ground-the-hawks/,NBA News,Default,Default,Default,0.475,0.47500000000000003
2888,Detroit Rocks: Pistons End Five-Game Losing Streak By Beating Cavs,2015-16,http://global.nba.com/news/short-handed-pistons-start-fast-and-hold-off-cavs-to-snap-5-game-losing-streak/,Keith Langlois,None,None,None,0.0409200422593279,0.04092004225932798
2889,Warriors Sign Free Agent Center Anderson Varejao,2015-16,http://global.nba.com/news/warriors-sign-free-agent-center-anderson-varejao/,NBA News,Default,Default,Default,0.1,0.1
2890,Pistons Rescind Trade Acquiring Donatas Motiejunas Due To Failed Physical,2015-16,http://global.nba.com/news/pistons-rescind-trade-acquiring-donatas-motiejunas-due-to-failed-physical/,NBA News,Default,Default,Default,-0.0071428571428571,-0.007142857142857141
2891,Power Rankings: Top Five Remain The Same After Trade Deadline,2015-16,http://global.nba.com/news/power-rankings-top-five-remains-the-same-after-trade-deadline/,NBA News,Default,Default,Default,0.0984239415293227,0.09842394152932275
2892,Mavericks Sign David Lee,2015-16,http://global.nba.com/news/mavericks-sign-david-lee/,NBA News,Default,Default,Default,0.1748737373737373,0.17487373737373738
2893,Morning Shootaround – Feb. 22: Warriors Make A Move,2015-16,http://global.nba.com/news/morning-shootaround-feb-22-warriors-make-a-move/,NBA News,Default,Default,Default,0.0719900664099559,0.07199006640995591
2894,Notable Aspects Of Anthony Davis’ 59-point game,2015-16,http://global.nba.com/news/notable-aspects-of-anthony-davis-59-point-game/,NBA News,Default,Default,Default,-0.0157894736842105,-0.015789473684210523
2895,Bulls Beat Lakers In Kobe’s Final Game In Chicago,2015-16,http://global.nba.com/news/bulls-beat-lakers-in-kobes-final-game-in-chicago/,NBA News,Default,Default,Default,0.1212108262108262,0.12121082621082624
2896,"Keys To The Game: Celtics 121, Denver 101",2015-16,http://global.nba.com/news/keys-to-the-game-celtics-121-denver-101/,NBA News,Default,Default,Default,0.2665784832451499,0.26657848324514993
2897,"Postgame: Pelicans 111, Pistons 106",2015-16,http://global.nba.com/news/postgame-pelicans-111-pistons-106/,Jim Eichenhofer,None,None,None,0.1292878787878788,0.1292878787878788
2898,Cavs Stun Thunder,2015-16,http://global.nba.com/news/cavs-stun-thunder/,Dan Bruno via RotoWire.com,None,None,None,0.0649107142857143,0.0649107142857143
2899,Morning Shootaround – Feb. 21,2015-16,http://global.nba.com/news/morning-shootaround-feb-21/,NBA News,Default,Default,Default,0.1549337397296578,0.15493373972965788
2900,Warriors Hang On To Beat Clippers,2015-16,http://global.nba.com/news/warriors-hang-on-to-beat-clippers/,NBA News,Default,Default,Default,-0.05,-0.05
2901,"HEAT 114 , Wizards – 94 Game Recap",2015-16,http://global.nba.com/news/wizards-94-heat-114-game-recap/,Joe Beguiristain,None,None,None,0.1224454365079364,0.12244543650793648
2902,"NYK 103, MIN 95: Melo Reaches Milestone in Knicks Win",2015-16,http://global.nba.com/news/nyk-103-min-95-melo-reaches-milestone-in-knicks-win/,Charlie Widdoes,None,None,None,0.1403743315508021,0.14037433155080214
2903,Nets Waive Andrea Bargnani,2015-16,http://global.nba.com/news/nets-waive-andrea-bargnani/,NBA News,Default,Default,Default,-0.175,-0.175
2904,Morning Shootaround – Feb. 20: Kobe’s Final Meeting With Duncan,2015-16,http://global.nba.com/news/morning-shootaround-feb-20-kobes-final-meeting-with-duncan/,NBA News,Default,Default,Default,0.1005409430751896,0.10054094307518961
2905,Jorge Gutierrez Signs 10-Day Contract With Charlotte Hornets,2015-16,http://global.nba.com/news/jorge-gutierrez-signs-10-day-contract-with-charlotte-hornets/,NBA News,Default,Default,Default,0.045,0.045
2906,Lakers Dropped in Bryant’s Final Meeting With Spurs,2015-16,http://global.nba.com/news/lakers-dropped-in-bryants-final-meeting-with-spurs/,Joey Ramirez,None,None,None,0.094570707070707,0.09457070707070708
2907,"To C’s Chagrin, Rust Loomed Large in Salt Lake City",2015-16,http://global.nba.com/news/to-cs-chagrin-rust-loomed-large-in-salt-lake-city/,NBA News,Default,Default,Default,0.0019458128078817,0.0019458128078817707
2908,T’wolves can’t handle new-look Sounds,2015-16,http://global.nba.com/news/twolves-cant-handle-new-look-sounds/,NBA News,Default,Default,Default,0.042157029478458,0.04215702947845806
2909,Warriors Buried by Red Hot Trail Blazers,2015-16,http://global.nba.com/news/warriors-buried-by-red-hot-trail-blazers/,NBA News,Default,Default,Default,0.1245169082125604,0.12451690821256041
2910,Late Barrage Of Threes Leads Pacers Past Thunder,2015-16,http://global.nba.com/news/thunder-vs-indiana-pacers-game-recap-feb-19-2016/,NBA News,Default,Default,Default,0.0249722222222222,0.02497222222222222
2911,Charlotte Comes Out of Break with Win in Milwaukee,2015-16,http://global.nba.com/news/charlotte-comes-out-of-break-with-win-in-milwaukee/,NBA News,Default,Default,Default,0.0245687134502924,0.024568713450292403
2912,HEAT 115 – Hawks 111 Game Recap,2015-16,http://global.nba.com/news/heat-115-hawks-111-game-recap/,Joe Beguiristain,452,None,None,0.1028996101364522,0.10289961013645223
2913,Pelicans Post Third Wire-To-Wire Win Of The Season,2015-16,http://global.nba.com/news/postgame-pelicans-121-76ers-114/,Jim Eichenhofer,2565,21361,44563,0.0179634179634179,0.01796341796341796
2914,Bulls Get Back On Track With 116-106 Win Over Raptors,2015-16,http://global.nba.com/news/bulls-get-back-on-track-with-116-106-win-over-raptors/,NBA News,Default,Default,Default,0.1394330104923324,0.13943301049233248
2915,Aaron Gordon Getting Worldwide Attention After Slam Dunk Contest,2015-16,http://global.nba.com/news/aaron-gordon-getting-worldwide-attention-after-slam-dunk-contest/,NBA News,Default,Default,Default,0.1379117886943973,0.13791178869439738
2916,"Brook Lopez, Nets hand Knicks seventh straight loss, 109-98",2015-16,http://global.nba.com/news/brook-lopez-nets-hand-knicks-seventh-straight-loss-109-98/,NBA News,Default,Default,Default,0.0636531986531986,0.06365319865319866
2917,Five Takeaways From The Trade Deadline,2015-16,http://global.nba.com/news/five-takeaways-from-the-trade-deadline/,NBA News,Default,Default,Default,0.0792739323324429,0.07927393233244295
2918,Shootaround – 19 February: Gasol A ‘Core Piece’ For Bulls,2015-16,http://global.nba.com/news/shootaround-19-february-bulls-gm-forman-gasol-a-core-piece/,NBA News,Default,Default,Default,0.1526051812770563,0.1526051812770563
2919,Season’s Stretch Run Shouldn’t Loosen Curry’s Grip On MVP,2015-16,http://global.nba.com/news/seasons-stretch-run-shouldnt-loosen-currys-grip-on-mvp/,Sekou Smith,None,None,None,0.1287452207160237,0.1287452207160237
2920,2015-16 Trade Deadline Tracker,2015-16,http://global.nba.com/news/2015-16-trade-deadline-tracker/,NBA News,Default,Default,Default,0.0893776841544698,0.08937768415446987
2921,"Paul, Defense Lead The Way As Clippers Rout Spurs",2015-16,http://global.nba.com/news/paul-defense-lead-way-in-105-86-win-vs-spurs/,NBA News,Default,Default,Default,0.0994047619047619,0.09940476190476191
2922,Wizards Put The Jazz Under A Spell,2015-16,http://global.nba.com/news/the-roundup-jazz-89-wizards-103/,Matt Payne,846,594,1474,0.05,0.05
2923,Cavs Clobber Bulls to Open Season’s Second Half,2015-16,http://global.nba.com/news/cavs-clobber-bulls-to-open-seasons-second-half/,Joe Gabriele,492,None,None,0.1051409618573797,0.10514096185737976
2924,Grizzlies Send Jeff Green To Clippers In Exchange For Lance Stephenson,2015-16,http://global.nba.com/news/grizzlies-send-jeff-green-to-clippers-in-exchange-for-lance-stephenson/,NBA News,Default,Default,Default,-0.0066666666666666,-0.006666666666666667
2925,Pistons Acquire Donatas Motiejunas In Three Team Trade With Rockets And Sixers,2015-16,http://global.nba.com/news/pistons-acquire-donatas-motiejunas-in-three-team-trade-with-rockets-and-sixers/,NBA News,Default,Default,Default,0.0766666666666666,0.07666666666666666
2926,Suns Send Markieff Morris To Wizards,2015-16,http://global.nba.com/news/suns-send-markieff-morris-to-wizards/,NBA News,Default,Default,Default,0.2339999999999999,0.23399999999999999
2927,Brooklyn Nets Name Sean Marks General Manager,2015-16,http://global.nba.com/news/brooklyn-nets-name-sean-marks-general-manager-2/,NBA News,Default,Default,Default,0.2005997474747475,0.20059974747474751
2928,"Bulls, Cavs Get Back To Work With Differing Tasks Ahead",2015-16,http://global.nba.com/news/bulls-cavs-get-back-to-work-with-differing-tasks-ahead/,Steve Aschburner,None,None,None,0.0584429459429459,0.05844294594294595
2929,Morning Shootaround – Feb. 17th: Trade Rumors Swirling,2015-16,http://global.nba.com/news/morning-shootaround-feb-17th/,NBA News,Default,Default,Default,0.1103137262347789,0.11031372623477895
2930,Doc Rivers: “We’re Not Trading Blake”,2015-16,http://global.nba.com/news/doc-rivers-were-not-trading-blake/,NBA News,Default,Default,Default,0.0852675102675102,0.08526751026751028
2931,"Blake Griffin: I’m Truly, Truly Sorry",2015-16,http://global.nba.com/news/blake-griffin-im-truly-truly-sorry/,NBA News,Default,Default,Default,0.0522533232760505,0.05225332327605056
2932,Jazz Host Mavs in Primetime,2015-16,http://global.nba.com/news/jazz-host-mavs-in-primetime/,Matt Payne,846,594,1474,0.0915584415584415,0.09155844155844156
2933,Hornets Acquire Courtney Lee from Memphis in 3-Team Trade,2015-16,http://global.nba.com/news/will-hornets-counter-with-trade-for-courtney-lee-memphis-miami-reportedly-in-talks/,NBA News,Default,Default,Default,0.0389770723104056,0.038977072310405654
2934,Heat Acquire Brian Roberts In Three-Team Trade,2015-16,http://global.nba.com/news/heat-acquire-brian-roberts/,NBA News,Default,Default,Default,0.1539473684210526,0.15394736842105264
2935,"Grizzlies Acquire Four 2nd Round Picks, Chris Andersen and P.J. Hairston in Three-Team Trade",2015-16,http://global.nba.com/news/grizzlies-acquire-four-2nd-round-picks-chris-andersen-p-j-hairston-in-three-team-trade/,NBA News,Default,Default,Default,0.0386953955135773,0.038695395513577334
2936,Hornets’ Kidd-Gilchrist Out For Remainder of Season With Torn Labrum,2015-16,http://global.nba.com/news/hornets-kidd-gilchrist-out-for-remainder-of-season-with-torn-labrum/,NBA News,Default,Default,Default,0.0571428571428571,0.05714285714285716
2937,Get Down From There: Jumping On Player’s Back Could Be Flagrant Foul,2015-16,http://global.nba.com/news/get-down-from-there-jumping-on-players-back-could-be-flagrant-foul/,NBA News,Default,Default,Default,0.034375,0.03437500000000001
2938,"Tiago Splitter To Have Hip Surgery, Miss Remainder Of Season",2015-16,http://global.nba.com/news/tiago-splitter-to-have-hip-surgery-miss-remainder-of-season/,NBA News,Default,Default,Default,0.3342857142857142,0.33428571428571424
2939,Why Harris For Jennings and Ilyasova Is A Trade That Works For Both Sides,2015-16,http://global.nba.com/news/why-harris-for-jennings-and-ilyasova-is-a-trade-that-works-for-both-sides/,NBA News,Default,Default,Default,0.0637085137085137,0.06370851370851371
2940,"Tobias Harris Traded To Pistons For Jennings, Ilyasova",2015-16,http://global.nba.com/news/tobias-harris-traded-to-pistons-for-jennings-ilyasova/,NBA News,Default,Default,Default,0.1552083333333333,0.1552083333333333
2941,Morning Shootaround- Feb. 16: Clippers Say Griffin Not Being Dealt,2015-16,http://global.nba.com/news/morning-shootaround-feb-16-clippers-say-griffin-not-being-dealt/,NBA News,Default,Default,Default,0.0832140300644237,0.08321403006442374
2942,Report: Bosh Dealing with Another Blood-Clot Scare,2015-16,http://global.nba.com/news/report-bosh-dealing-with-another-blood-clot-scare/,Tim Reynolds | Associated Press,None,None,None,-0.0437037037037037,-0.04370370370370371
2943,Wade: Chris Paul Has No Weaknesses,2015-16,http://global.nba.com/news/wade-chris-paul-has-no-weaknesses/,NBA News,Default,Default,Default,0.1559553872053872,0.1559553872053872
2944,Power Rankings: You Already Know Who’s On Top,2015-16,http://global.nba.com/news/power-rankings-is-a-quiet-trade-deadline-coming/,NBA News,Default,Default,Default,0.1014737998320087,0.10147379983200877
2945,Morning Shootaround – February 15: Timberwolves Shopping Rubio?,2015-16,http://global.nba.com/news/morning-shootaround-february-15-timberwolves-shopping-rubio/,NBA News,Default,Default,Default,0.0841555910921582,0.08415559109215824
2946,Westbrook Gets Second-Straight MVP In Record-Breaking All-Star Game,2015-16,http://global.nba.com/news/westbrook-gets-second-straight-mvp-in-record-breaking-all-star-game/,NBA News,Default,Default,Default,0.026003930280246,0.02600393028024609
2947,"Kobe, West Enjoy Victory in All-Star Game",2015-16,http://global.nba.com/news/kobe-enjoys-victory-in-final-all-star-game/,Joey Ramirez,996,None,None,0.1560865349927849,0.15608653499278494
2948,NBA All-Star 2017 Logo Crowns Charlotte for City’s Second NBA All-Star,2015-16,http://global.nba.com/news/nba-all-star-2017-logo-crowns-charlotte-for-citys-second-nba-all-star/,NBA News,Default,Default,Default,0.0613636363636363,0.061363636363636356
2949,Fellow All-Stars Reflect on Kobe’s Impact On NBA,2015-16,http://global.nba.com/news/fellow-all-stars-reflect-on-kobes-impact-on-nba/,Joey Ramirez,996,None,None,0.1637093462093461,0.16370934620934616
2950,Bucks Legend Oscar Robertson Honored with Lifetime Achievement Award,2015-16,http://global.nba.com/news/bucks-legend-oscar-robertson-honored-with-lifetime-achievement-award/,NBA News,Default,Default,Default,0.2223739495798319,0.22237394957983195
2951,LaVine Dedicated Dunk Contest Championship To Flip Saunders,2015-16,http://global.nba.com/news/lavine-dedicated-dunk-contest-championship-to-flip-saunders/,Kyle Ratke,1294,None,None,0.2809917355371901,0.2809917355371901
2952,LaVine Repeats As Champion In Epic Verizon Slam Dunk Contest,2015-16,http://global.nba.com/news/lavine-repeats-as-champion-in-epic-verizon-slam-dunk-contest/,NBA News,Default,Default,Default,0.1242059943699288,0.12420599436992882
2953,"Silver Talks Hack-A-Player, Kobe And More In Toronto",2015-16,http://global.nba.com/news/silver-talks-hack-a-player-kobe-and-more-in-toronto/,NBA News,Default,Default,Default,0.0717521118082915,0.07175211180829157
2954,Pau Gasol reflects on an All-Star career and life,2015-16,http://global.nba.com/news/pau-gasol-reflects-on-an-all-star-career-and-life/,NBA News,Default,Default,Default,0.1651498351353423,0.16514983513534237
2955,Warriors Star on All-Star Saturday Night,2015-16,http://global.nba.com/news/warriors-star-on-all-star-saturday-night/,NBA News,Default,Default,Default,0.0766477272727272,0.07664772727272724
2956,"Stepping Up For The Big Men, Towns Wins Skills Challenge",2015-16,http://global.nba.com/news/stepping-up-for-the-big-men-towns-wins-skills-challenge/,Kyle Ratke,1294,None,None,0.1674707908578875,0.16747079085788757
2957,PG-13 Taking In Everything All-Star Weekend Has To Offer,2015-16,http://global.nba.com/news/pg-13-taking-in-everything-all-star-weekend-has-to-offer/,NBA News,Default,Default,Default,0.0457386363636363,0.04573863636363636
2958,Mudiay Impresses During Rising Stars Challenge,2015-16,http://global.nba.com/news/mudiay-impresses-during-rising-stars-challenge/,Alyssa Romeo,6,None,None,0.1555390211640211,0.15553902116402119
2959,"The Rising Wolves Strike Again, LaVine Wins MVP",2015-16,http://global.nba.com/news/the-rising-wolves-strike-again-lavine-wins-mvp/,Kyle Ratke,1294,None,None,0.1212962962962963,0.12129629629629633
2960,"All-Star Chat: Al Horford Chats About Soccer, Cereal, And His Routine On Off Days",2015-16,http://global.nba.com/news/nbavote-al-horford-chats-about-soccer-cereal-and-his-routine-on-off-days/,NBA News,Default,Default,Default,0.2477485994397759,0.2477485994397759
2961,"Redick Confident, Well-Prepared As Three-Point Contest Nears",2015-16,http://global.nba.com/news/redick-confident-well-prepared-as-three-point-contest-nears/,NBA News,Default,Default,Default,0.1995945479641132,0.1995945479641132
2962,"Hawks’ Horford To Replace Heat’s Bosh In 2016 NBA All-Star Game, Blazers’ McCollum To Replace Bosh In Three-Point Contest",2015-16,http://global.nba.com/news/hawks-horford-to-replace-heats-bosh-in-2016-nba-all-star-game/,NBA News,Default,Default,Default,-0.2,-0.2
