Unnamed: 0,title,time,url,author
1797,Derrick Rose Fined $25K For Throwing Pen Into Stands,"January 14, 2020",http://global.nba.com/news/derrick-rose-fined-25k-for-throwing-pen-into-stands/,Official Release
1798,How Young NBA Players Find Motivation Through Their Veteran Teammates,"January 14, 2020",http://global.nba.com/news/how-young-nba-players-find-motivation-through-their-veteran-teammates/,Michael C. Wright
1799,MVP Ladder Mailbag: Ja Morant May Have A Future Someday In MVP Mix,"January 14, 2020",http://global.nba.com/news/mvp-ladder-mailbag-ja-morant-may-have-a-future-someday-in-mvp-mix/,Sekou Smith
1800,WNBA And WNBPA Reach Tentative Agreement on 8-Year CBA,"January 14, 2020",http://global.nba.com/news/wnba-and-wnbpa-reach-tentative-agreement-on-8-year-cba/,Official Release
1801,4 NBA Things To Know For 14 January,"January 14, 2020",http://global.nba.com/news/4-nba-things-to-know-for-14-january/,Jeff Case
1802,"WNBA, WNBPA Reach Tentative Agreement On 8-Year Collective Bargaining Agreement","January 14, 2020",http://global.nba.com/news/wnba-wnbpa-reach-tentative-agreement-on-8-year-collective-bargaining-agreement/,NBA News
1803,LeBron James Passes Isiah Thomas For Eighth In Career Assists,"January 14, 2020",http://global.nba.com/news/lebron-james-passes-isiah-thomas-for-eighth-in-career-assists/,NBA News
1804,LeBron’s 31 Helps Lakers Past Cavs 128-99 For 9th Straight Win,"January 14, 2020",http://global.nba.com/news/lebrons-31-helps-lakers-past-cavs-128-99-for-9th-straight-win/,Associated Press
1805,"Lillard Has 30 As Portland Beats Charlotte, 115-112","January 14, 2020",http://global.nba.com/news/lillard-has-30-as-portland-beats-charlotte-115-112/,Associated Press
1806,"Gordon’s Late Magic Lifts Orlando Past Sacramento, 114-112","January 14, 2020",http://global.nba.com/news/gordons-late-magic-lifts-orlando-past-sacramento-114-112/,Associated Press
1807,"Ball Leads Pelicans Past Pistons In Overtime, 117-100","January 13, 2020",http://global.nba.com/news/ball-leads-pelicans-past-pistons-in-overtime-117-100/,Associated Press
1808,Gilgeous-Alexander’s First Triple-Double Leads Thunder,"January 13, 2020",http://global.nba.com/news/gilgeous-alexanders-first-triple-double-leads-thunder/,Associated Press
1809,"Tatum, Brown Lead Celtics To 113-101 Win Over Bulls","January 13, 2020",http://global.nba.com/news/tatum-brown-lead-celtics-to-113-101-win-over-bulls/,Associated Press
1810,"Warren’s Big Night, Late Block Help Pacers Rally Past 76ers","January 13, 2020",http://global.nba.com/news/warrens-big-night-late-block-help-pacers-rally-past-76ers/,Associated Press
1811,"Cavaliers Rookie Dylan Windler Requires Leg Surgery, Out For Remainder Of Season","January 13, 2020",http://global.nba.com/news/cavaliers-rookie-dylan-windler-requires-leg-surgery-out-for-remainder-of-season/,Associated Press
1812,Josh Richardson And DeMar DeRozan Named Week 12 Players Of The Week,"January 13, 2020",http://global.nba.com/news/josh-richardson-and-demar-derozan-named-week-12-players-of-the-week/,Official Release
1813,"Power Rankings, Week 13: Jazz, Rockets Enter Top 5","January 13, 2020",http://global.nba.com/news/power-rankings-week-13-jazz-rockets-enter-top-5/,John Schuhmann
1814,4 NBA Things To Know For 13 January,"January 13, 2020",http://global.nba.com/news/4-nba-things-to-know-for-13-january/,Jeff Case
1815,5 Can’t-Miss Matchups: Russell Westbrook vs. Ja Morant,"January 13, 2020",http://global.nba.com/news/5-cant-miss-matchups-russell-westbrook-vs-ja-morant/,Michael C. Wright
1816,Jokic Helps Nuggets Hold On For 114-104 Win Over Clippers,"January 12, 2020",http://global.nba.com/news/jokic-helps-nuggets-hold-on-for-114-104-win-over-clippers/,Associated Press
1817,"Oubre Steps Up As Suns Beat Hornets, 100-92","January 12, 2020",http://global.nba.com/news/oubre-steps-up-as-suns-beat-hornets-100-92/,Associated Press
1818,"Jonas Valanciunas Leads Grizzlies Over Warriors, 122-120","January 12, 2020",http://global.nba.com/news/jonas-valanciunas-leads-grizzlies-over-warriors-122-120/,Associated Press
1819,"DeRozan Scores 25, Spurs Rally From 18 Down vs. Raptors","January 12, 2020",http://global.nba.com/news/derozan-scores-25-spurs-rally-from-18-down-vs-raptors/,Associated Press
1820,"Irving Returns With 21 Points, Nets Top Hawks 108-86","January 12, 2020",http://global.nba.com/news/irving-returns-with-21-points-nets-top-hawks-108-86/,Associated Press
1821,"Randle, Barrett Help Knicks Rally To Beat Heat 124-121","January 12, 2020",http://global.nba.com/news/randle-barrett-help-knicks-rally-to-beat-heat-124-121/,Associated Press
1822,"Bogdonovic, Gobert Help Streaking Jazz Beat Wizards 127-116","January 12, 2020",http://global.nba.com/news/bogdonovic-gobert-help-streaking-jazz-beat-wizards-127-116/,Associated Press
1823,"Pascal Siakam, Norman Powell Return To Raptors’ Starting Lineup","January 12, 2020",http://global.nba.com/news/pascal-siakam-norman-powell-return-to-raptors-starting-lineup/,NBA media reports
1824,"Wizards Waive Miles, Sign Pasecniks As Beal Returns","January 12, 2020",http://global.nba.com/news/wizards-waive-miles-sign-pasecniks-as-beal-returns/,NBA News
1825,Kyrie Irving Returns To Start For Nets; Trae Young Out For Hawks,"January 12, 2020",http://global.nba.com/news/nets-kyrie-irving-listed-as-probable-against-hawks/,NBA News
1826,"Bucks Beat Trail Blazers, Collect Third Straight Win","January 12, 2020",http://global.nba.com/news/bucks-beat-trail-blazers-collect-third-straight-win/,NBA News
1827,"Kevin Love Brings Cavs Leadership, Double-Double In Win","January 11, 2020",http://global.nba.com/news/kevin-love-brings-cavs-leadership-double-double-in-win/,NBA News
1828,"Doncic, Powell Lead Mavericks Past 76ers Without Embiid","January 11, 2020",http://global.nba.com/news/doncic-powell-lead-mavericks-past-76ers-without-embiid/,NBA News
1829,"Lakers Top Thunder Without LeBron, Anthony Davis","January 11, 2020",http://global.nba.com/news/lakers-top-thunder-without-lebron-anthony-davis/,NBA News
1830,"Bulls Snap Six-Game Losing Skid, Defeat Pistons On The Road","January 11, 2020",http://global.nba.com/news/bulls-snap-six-game-losing-skid-defeat-pistons-on-the-road/,NBA News
1831,"Jayson Tatum Reaches Career Marks, Celtics Cruise Past Pelicans","January 11, 2020",http://global.nba.com/news/jayson-tatum-reaches-career-marks-celtics-cruise-past-pelicans/,NBA News
1832,"James Harden Becomes 45th Player To Score 20,000 Career Points","January 11, 2020",http://global.nba.com/news/james-harden-becomes-45th-player-to-score-20000-career-points/,NBA.com Staff
1833,"Harden & Westbrook Combine For 62 PTS, Rockets Defeat Wolves","January 11, 2020",http://global.nba.com/news/harden-westbrook-combine-for-62-pts-rockets-defeat-wolves/,NBA News
1834,"LeBron James, Anthony Davis, Danny Green Out vs. Thunder","January 11, 2020",http://global.nba.com/news/lebron-cold-to-sit-out-saturday-night-vs-thunder/,NBA.com staff and Twitter reports
1835,Mavericks In Midst Of Frustrating Stretch … And They’re Showing It,"January 11, 2020",http://global.nba.com/news/mavericks-in-midst-of-frustrating-stretch-and-theyre-showing-it/,Michael C. Wright
1836,Clippers’ George Sits Out Game With Strained Hamstring,"January 11, 2020",http://global.nba.com/news/clippers-george-sits-out-game-with-strained-hamstring/,NBA News
1837,Clippers Rally In Fourth Quarter To Beat Warriors 109-100,"January 11, 2020",http://global.nba.com/news/clippers-rally-in-fourth-quarter-to-beat-warriors-109-100/,Associated Press
1838,LeBron James Passes Michael Jordan In Career Field Goals,"January 11, 2020",http://global.nba.com/news/lebron-james-passes-michael-jordan-in-career-field-goals/,NBA.com Staff
1839,Bucks Cruise Past Kings With Help From Middleton,"January 11, 2020",http://global.nba.com/news/bucks-cruise-past-kings-with-help-from-middleton/,Associated Press
1840,"James, Kuzma Lead Lakers Over Mavericks 129-114","January 11, 2020",http://global.nba.com/news/james-kuzma-lead-lakers-over-mavericks-129-114/,Associated Press
1841,Booker’s Late 3-Pointers Help Suns Past Magic 98-94,"January 11, 2020",http://global.nba.com/news/bookers-late-3-pointers-help-suns-past-magic-98-94/,JOSE M. ROMERO | Associated Press
1842,Gobert Leads Jazz To 109-92 Win Over Hornets,"January 10, 2020",http://global.nba.com/news/gobert-leads-jazz-to-109-92-win-over-hornets/,NBA News
1843,"Jackson Jr., Morant Lead Grizzlies Past Spurs 134-121","January 10, 2020",http://global.nba.com/news/jackson-jr-morant-lead-grizzlies-past-spurs-134-121/,CLAY BAILEY | Associated Press
1844,"Turner Has 27 Points, 14 Boards As Pacers Beat Bulls 116-105","January 10, 2020",http://global.nba.com/news/turner-has-27-points-14-boards-as-pacers-beat-bulls-116-105/,ANDREW SELIGMAN | AP Sports Writer
1845,Nets Snap 7-Game Skid With 117-113 Win Over Heat,"January 10, 2020",http://global.nba.com/news/nets-snap-7-game-skid-with-117-113-win-over-heat/,MICHAEL SCOTTO | Associated Press
1846,"Ingram, Hayes Lead Pelicans Past Knicks 123-111","January 10, 2020",http://global.nba.com/news/ingram-hayes-lead-pelicans-past-knicks-123-111/,JEFFREY BERNSTEIN | Associated Press
1847,Jordan McRae’s 29 Points Lead Wizards Over Hawks 111-101,"January 10, 2020",http://global.nba.com/news/jordan-mcraes-29-points-lead-wizards-over-hawks-111-101/,RICH DUBROFF | Associated Press
1848,Pacers’ Domantas Sabonis Misses Game With Sore Knee,"January 10, 2020",http://global.nba.com/news/pacers-domantas-sabonis-misses-game-with-sore-knee/,NBA News
1849,"Lakers Name Rob Pelinka Vice Preisdent, Basketball Operations And General Manager","January 10, 2020",http://global.nba.com/news/lakers-name-rob-pelinka-vice-preisdent-basketball-operations-and-general-manager/,Official release
1850,Joel Embiid Out At Least 1-2 Weeks Due To Torn Ligament In Left Hand,"January 10, 2020",http://global.nba.com/news/joel-embiid-out-at-least-1-2-weeks-due-to-torn-ligament-in-left-hand/,Associated Press
1851,Lakers’ Anthony Davis Out Against Mavericks,"January 10, 2020",http://global.nba.com/news/lakers-anthony-davis-out-against-mavericks/,NBA.com Staff
1852,"NBA Fines T.J. Warren, Jimmy Butler For Roles In Altercation","January 10, 2020",http://global.nba.com/news/nba-fines-t-j-warren-jimmy-butler-for-roles-in-altercation/,Official Release
1853,Two-Way Clippers Superstars Kawhi Leonard And Paul George Thriving Under Jerry West’s Tutelage,"January 10, 2020",http://global.nba.com/news/two-way-clippers-superstars-kawhi-leonard-and-paul-george-thriving-under-jerry-wests-tutelage/,Shaun Powell
1854,"MVP Ladder: Game After Game, The James Harden Show Must Go On","January 10, 2020",http://global.nba.com/news/mvp-ladder-game-after-game-the-james-harden-show-must-go-on/,Sekou Smith
1855,Thunder Cruise Past Rockets In Westbrook’s Return To OKC,"January 10, 2020",http://global.nba.com/news/thunder-cruise-past-rockets-in-westbrooks-return-to-okc/,NBA News
1856,"Wiggins, Timberwolves Shut Down Trail Blazers In 116-102 Victory","January 9, 2020",http://global.nba.com/news/wiggins-timberwolves-shut-down-trail-blazers-in-116-102-victory/,NBA News
1857,"Cavaliers Rally Past Pistons, 115-112 In OT","January 9, 2020",http://global.nba.com/news/cavaliers-rally-past-pistons-115-112-in-ot/,NBA News
1858,"Without Embiid, 76ers Rally To Beat Celtics 109-98","January 9, 2020",http://global.nba.com/news/without-embiid-76ers-rally-to-beat-celtics-109-98/,NBA News
1859,"LeBron Takes Lead In 2nd Fan Returns Of NBA All-Star Voting, Presented by Google","January 9, 2020",http://global.nba.com/news/lebron-takes-lead-in-2nd-fan-returns-of-nba-all-star-voting-presented-by-google/,NBA News
1860,"Kia Rookie Ladder: Jarrett Culver, Terence Davis Make Headway In 2020","January 9, 2020",http://global.nba.com/news/kia-rookie-ladder-jarrett-culver-terence-davis-make-headway-in-2020/,NBA News
1861,4 NBA Things To Know For Jan. 9,"January 9, 2020",http://global.nba.com/news/4-nba-things-to-know-for-jan-9/,NBA News
1862,"Antetokounmpo, NBA-Best Bucks Earn Tough Win Over Warriors","January 9, 2020",http://global.nba.com/news/antetokounmpo-nba-best-bucks-earn-tough-win-over-warriors/,NBA News
1863,"Mudiay Scores 20 Against Former Team, Jazz beat Knicks","January 9, 2020",http://global.nba.com/news/mudiay-scores-20-against-former-team-jazz-beat-knicks/,MATTHEW COLES | Associated Press
1864,"Harden, Young Become First Opposing Players With 40-Point Triple-Doubles","January 9, 2020",http://global.nba.com/news/harden-young-become-first-opposing-players-with-40-point-triple-doubles/,NBA.com Staff
1865,Lakers’ Anthony Davis To Travel With Team After Negative MRI From Fall,"January 8, 2020",http://global.nba.com/news/anthony-davis-leaves-game-after-taking-hard-fall/,Associated Press
1866,"Ingram Scores 29 Points, Pelicans top Bulls 123-108","January 8, 2020",http://global.nba.com/news/ingram-scores-29-points-pelicans-top-bulls-123-108/,BRETT MARTEL | AP Sports Writer
1867,Jokic Scores 33 To Lead Nuggets Past Mavericks 107-106,"January 8, 2020",http://global.nba.com/news/jokic-scores-33-to-lead-nuggets-past-mavericks-107-106/,NBA News
1868,"Harden, Young Get 40-Point Triple-Doubles; Rockets Top Hawks","January 8, 2020",http://global.nba.com/news/harden-young-get-40-point-triple-doubles-rockets-top-hawks/,CHARLES ODUM | AP Sports Writer
1869,"Davis, Ibaka Lead Raptors Past Hornets In OT, 112-110","January 8, 2020",http://global.nba.com/news/davis-ibaka-lead-raptors-past-hornets-in-ot-112-110/,STEVE REED | AP Sports Writer
1870,Herro Leads Balanced Heat Effort In 122-108 Win vs. Pacers,"January 8, 2020",http://global.nba.com/news/herro-leads-balanced-heat-effort-in-122-108-win-vs-pacers/,PHILLIP B. WILSON | Associated Press
1871,"DeRozan Scores 30, Spurs Beat Celtics 129-114","January 8, 2020",http://global.nba.com/news/derozan-scores-30-spurs-beat-celtics-129-114/,Associated Press
1872,Magic’s Al-Farouq Aminu Out Indefinitely After Knee Surgery,"January 8, 2020",http://global.nba.com/news/magics-al-farouq-aminu-out-indefinitely-after-knee-surgery/,Official release
1873,Knicks’ Portis Fined $25K For Reckless Foul,"January 8, 2020",http://global.nba.com/news/knicks-portis-fined-25k-for-reckless-foul/,Official release
1874,Blazers’ Skal Labissiere Out At Least Another 4 Weeks,"January 8, 2020",http://global.nba.com/news/blazers-skal-labissiere-out-at-least-another-4-weeks/,Official release
1875,Victor Oladipo Sets Date For His Return To Pacers’ Lineup,"January 8, 2020",http://global.nba.com/news/victor-oladipo-sets-date-for-his-return-to-pacers-lineup/,NBA Twitter and Media Reports
1876,Golden State’s Steve Kerr Fined,"January 8, 2020",http://global.nba.com/news/golden-states-steve-kerr-fined/,Official Release
1877,"NBA, Twitter And Turner Sports Announce Multiyear Partnership Extension","January 8, 2020",http://global.nba.com/news/nba-twitter-and-turner-sports-announce-multiyear-partnership-extension/,Official Release
1878,5 NBA Things To Know For 8 January,"January 8, 2020",http://global.nba.com/news/5-nba-things-to-know-for-8-january/,Jeff Case
1879,Anthony Davis Bruises Back In Lakers’ 117-87 Win Over Knicks,"January 8, 2020",http://global.nba.com/news/anthony-davis-bruises-back-in-lakers-117-87-win-over-knicks/,Greg Beacham | Associated Press
1880,"Kings Rally From 21 Points Down, Beat Suns 114-103","January 8, 2020",http://global.nba.com/news/kings-rally-from-21-points-down-beat-suns-114-103/,David Brandt | Associated Press
1881,"Brooks, Morant Lead Late Surge As Grizzlies Beat Timberwolves","January 7, 2020",http://global.nba.com/news/brooks-morant-lead-late-surge-as-grizzlies-beat-timberwolves/,Clay Bailey | Associated Press
1882,Paul Carries Thunder In Victory Over Nets,"January 7, 2020",http://global.nba.com/news/paul-carries-thunder-in-victory-over-nets/,Brian Mahoney | Associated Press
1883,Rose’s Late Shot Leads Pistons Past Cavaliers 115-113,"January 7, 2020",http://global.nba.com/news/roses-late-shot-leads-pistons-past-cavaliers-115-113/,NBA News
1884,"Anthony Scores Winning Basket, Blazers Beat Raptors 101-99","January 7, 2020",http://global.nba.com/news/anthony-scores-winning-basket-blazers-beat-raptors-101-99/,NBA News
1885,"Australian NBA Players Commit $750,000 To Bushfires In Australia","January 7, 2020",http://global.nba.com/news/australian-nba-players-commit-750000-to-bushfires-in-australia/,Official release
1886,"Pelicans’ Williamson Progresses To Full-Court, 5-on-5 Drills","January 7, 2020",http://global.nba.com/news/pelicans-williamson-progresses-to-full-court-5-on-5-drills/,Brett Martel | The Associated Press
1887,Warriors Waive Forward Marquese Chriss,"January 7, 2020",http://global.nba.com/news/warriors-waive-forward-marquese-chriss/,NBA.com
1888,Reports: Anthony Davis Declines Max Extension Offer From Lakers,"January 7, 2020",http://global.nba.com/news/reports-anthony-davis-declines-max-extension-offer-from-lakers/,NBA Twitter and Media Reports
